APP_ID_C,target
app_109250,0.02451279971251782
app_109251,0.018368367143073525
app_109252,0.01303430707434894
app_109253,0.005060168074958092
app_109254,0.025365451748208014
app_109255,0.06054625100498801
app_109256,0.10645763289347984
app_109257,0.01374239050857197
app_109258,0.027229701560364156
app_109259,0.030803278677643302
app_109260,0.025365451748208014
app_109261,0.025365451748208014
app_109262,0.05838016135457243
app_109263,0.012487340968619884
app_109264,0.009244093386849435
app_109265,0.019866316488119585
app_109266,0.017236090938941562
app_109267,0.012028633322702735
app_109268,0.015405287919126612
app_109269,0.002798402015317422
app_109270,0.1034831117478062
app_109271,0.016251610120514803
app_109272,0.025365451748208014
app_109273,0.02474781462535589
app_109274,0.13281924952027394
app_109275,0.014306631416405277
app_109276,0.012195321813461444
app_109277,0.022730402206512554
app_109278,0.006818343402569861
app_109279,0.03594681060048158
app_109280,0.015019595031092755
app_109281,0.01449473291486695
app_109282,0.02474781462535589
app_109283,0.0047590694368806995
app_109284,0.004556314601241736
app_109285,0.00298038002975335
app_109286,0.007143220156105963
app_109287,0.021782444975329347
app_109288,0.02233895866762953
app_109289,0.10957783398742059
app_109290,0.014971070126363818
app_109291,0.009461362606378986
app_109292,0.008907029395276343
app_109293,0.014378549512554226
app_109294,0.004004738927044757
app_109295,0.02474781462535589
app_109296,0.02179336743167062
app_109297,0.009457862869416838
app_109298,0.025365451748208014
app_109299,0.03177546902840616
app_109300,0.025365451748208014
app_109301,0.00646395514508549
app_109302,0.06097994532970162
app_109303,0.025365451748208014
app_109304,0.027963609421057512
app_109305,0.028097248464020973
app_109306,0.011146126892811106
app_109307,0.012988763786785696
app_109308,0.007198460206163354
app_109309,0.0762688049764533
app_109310,0.004805157197989588
app_109311,0.0024206565385452594
app_109312,0.03951089853342199
app_109313,0.015125448016622935
app_109314,0.014639457388249122
app_109315,0.0021374514076455634
app_109316,0.028041226586726812
app_109317,0.025365451748208014
app_109318,0.010576162456205919
app_109319,0.014524616579657063
app_109320,0.001033640131550337
app_109321,0.02233895866762953
app_109322,0.02002415149092445
app_109323,0.0019396873978713162
app_109324,0.018281985884783462
app_109325,0.0012366625552788237
app_109326,0.01545118686416522
app_109327,0.0058471653849185385
app_109328,0.007090253561785008
app_109329,0.004629885515719201
app_109330,0.014926126440846565
app_109331,0.012988763786785696
app_109332,0.025365451748208014
app_109333,0.007808732431847201
app_109334,0.005817012182668123
app_109335,0.025365451748208014
app_109336,0.03164388559559791
app_109337,0.00794552148915076
app_109338,0.016509291036958758
app_109339,0.011023077487521123
app_109340,0.02179336743167062
app_109341,0.005392748253178987
app_109342,0.030864781182978425
app_109343,0.006982606301185241
app_109344,0.012248078604902625
app_109345,0.020549066173460515
app_109346,0.013040428428532242
app_109347,0.00914009202025848
app_109348,0.09408577962477949
app_109349,0.0015945451632445342
app_109350,0.0013031408800496397
app_109351,0.015736357033164984
app_109352,0.027847485681908396
app_109353,0.06758994534388645
app_109354,0.008400154271083324
app_109355,0.006944870226097066
app_109356,0.015072331056019489
app_109357,0.005687388839489055
app_109358,0.011736336092706438
app_109359,0.025365451748208014
app_109360,0.0038425776207862126
app_109361,0.030117375769783253
app_109362,0.02474781462535589
app_109363,0.03509651134518516
app_109364,0.025365451748208014
app_109365,0.024627226528589154
app_109366,0.00814732295263005
app_109367,0.02474781462535589
app_109368,0.028767446922798024
app_109369,0.029979872479813142
app_109370,0.019339537418721648
app_109371,0.030864781182978425
app_109372,0.009042896630696486
app_109373,0.04702355203452252
app_109374,0.010065006186811068
app_109375,0.004375895644066104
app_109376,0.002331883473962444
app_109377,0.005831541618891256
app_109378,0.0032806867480139608
app_109379,0.014688886360876457
app_109380,0.014451786016269043
app_109381,0.02037138417001639
app_109382,0.009156424191186594
app_109383,0.03177546902840616
app_109384,0.006941806407539904
app_109385,0.02812972537321286
app_109386,0.021787417953706874
app_109387,0.006068314662312886
app_109388,0.0016125251590597216
app_109389,0.03177546902840616
app_109390,0.007823964954159827
app_109391,0.02474781462535589
app_109392,0.006406448371834111
app_109393,0.020799076718800907
app_109394,0.00991348134222394
app_109395,0.02366550112007584
app_109396,0.022534433289916674
app_109397,0.006560196366624971
app_109398,0.004999668985176599
app_109399,0.003848107050788332
app_109400,0.02233895866762953
app_109401,0.005271897077465613
app_109402,0.025365451748208014
app_109403,0.004673042448733041
app_109404,0.029292878136812455
app_109405,0.013089337420560652
app_109406,0.04177955744375165
app_109407,0.02944742935901779
app_109408,0.025365451748208014
app_109409,0.018192434668161752
app_109410,0.02233895866762953
app_109411,0.018661426486740452
app_109412,0.00948295363119493
app_109413,0.034941716647304714
app_109414,0.014336398143295525
app_109415,0.02409252344387095
app_109416,0.01760369330391505
app_109417,0.0018005973376690573
app_109418,0.07908857028464637
app_109419,0.025365451748208014
app_109420,0.10266034642631418
app_109421,0.004374384155692739
app_109422,0.01047202365430345
app_109423,0.014948996334945347
app_109424,0.025365451748208014
app_109425,0.0031021235093738136
app_109426,0.013275730686168434
app_109427,0.006562458144210066
app_109428,0.7897692704694909
app_109429,0.025365451748208014
app_109430,0.022666131259463537
app_109431,0.025365451748208014
app_109432,0.033760133017535145
app_109433,0.014557252580669757
app_109434,0.004924219440342322
app_109435,0.014094278894872874
app_109436,0.010074766539533514
app_109437,0.05221645420894909
app_109438,0.0017591271139716933
app_109439,0.02233895866762953
app_109440,0.02179336743167062
app_109441,0.04496786403277414
app_109442,0.014185426370937029
app_109443,0.0015140119286164927
app_109444,0.006985012690263342
app_109445,0.008453661588430165
app_109446,0.014239803847538576
app_109447,0.02582065869851548
app_109448,0.0230541333171215
app_109449,0.01692553184298807
app_109450,0.012446029842179325
app_109451,0.02474781462535589
app_109452,0.014205328082007074
app_109453,0.011332445377789855
app_109454,0.04304821922608504
app_109455,0.031675871497324225
app_109456,0.007899902950553388
app_109457,0.01006759412928026
app_109458,0.010987622827621786
app_109459,0.025365451748208014
app_109460,0.04060843743532286
app_109461,0.04463668785468689
app_109462,0.05483346594446637
app_109463,0.002882315972802944
app_109464,0.01165043362168429
app_109465,0.03678881281284861
app_109466,0.017750824165205143
app_109467,0.014622248444575199
app_109468,0.03678881281284861
app_109469,0.03030661631779116
app_109470,0.007899902950553388
app_109471,0.03678881281284861
app_109472,0.012028633322702735
app_109473,0.059368454750859126
app_109474,0.005907057932218264
app_109475,0.0281881620785265
app_109476,0.06952301873432482
app_109477,0.025365451748208014
app_109478,0.025365451748208014
app_109479,0.001592266117978746
app_109480,0.017530032547586425
app_109481,0.009719455559114111
app_109482,0.005270077737341271
app_109483,0.01255115354168529
app_109484,0.03312268671406058
app_109485,0.006982606301185241
app_109486,0.022666131259463537
app_109487,0.025365451748208014
app_109488,0.008851176286065127
app_109489,0.07119919455496483
app_109490,0.014005916355944848
app_109491,0.07064558623744184
app_109492,0.02474781462535589
app_109493,0.02474781462535589
app_109494,0.009549123529425977
app_109495,0.010576162456205919
app_109496,0.03588812989300392
app_109497,0.02474781462535589
app_109498,0.0046438517456960345
app_109499,0.025365451748208014
app_109500,0.030864781182978425
app_109501,0.025365451748208014
app_109502,0.006406910156450987
app_109503,0.0024889505903618464
app_109504,0.004274502560579625
app_109505,0.007244874961613531
app_109506,0.005270077737341271
app_109507,0.02335337522329163
app_109508,0.0059985863472244785
app_109509,0.013197883157836394
app_109510,0.017530032547586425
app_109511,0.02474781462535589
app_109512,0.013224211644857016
app_109513,0.027869698441220874
app_109514,0.005256732270678502
app_109515,0.020799076718800907
app_109516,0.02474781462535589
app_109517,0.010990460442740869
app_109518,0.030411289365922106
app_109519,0.010297828283049985
app_109520,0.022982234858260304
app_109521,0.025517258295807664
app_109522,0.010576162456205919
app_109523,0.0020043797949794036
app_109524,0.025365451748208014
app_109525,0.01812751913805963
app_109526,0.004627450433698563
app_109527,0.12209090332755386
app_109528,0.025365451748208014
app_109529,0.017006412228492276
app_109530,0.012028633322702735
app_109531,0.025365451748208014
app_109532,0.009006169383792251
app_109533,0.0016587438787916786
app_109534,0.07656127262808236
app_109535,0.005658152158999509
app_109536,0.01652171877746435
app_109537,0.09007547996490882
app_109538,0.03622595959629158
app_109539,0.03177546902840616
app_109540,0.029800775824435143
app_109541,0.012028633322702735
app_109542,0.01157065813337766
app_109543,0.011311598432590277
app_109544,0.0033636900123780135
app_109545,0.0027728150638272647
app_109546,0.030200003910602045
app_109547,0.033934881123954416
app_109548,0.030073987974596025
app_109549,0.048805824101328076
app_109550,0.026115523330171066
app_109551,0.025365451748208014
app_109552,0.010576162456205919
app_109553,0.010918245886751176
app_109554,0.02179336743167062
app_109555,0.00343602650980437
app_109556,0.0573457067099116
app_109557,0.02201667650040929
app_109558,0.005230058112805407
app_109559,0.010576162456205919
app_109560,0.009776181568237991
app_109561,0.02865914542859481
app_109562,0.011043529969017526
app_109563,0.004671428803759483
app_109564,0.0052601820504689
app_109565,0.025162295089342226
app_109566,0.010576162456205919
app_109567,0.03959663203805543
app_109568,0.02474781462535589
app_109569,0.02720660703860949
app_109570,0.005409428223737325
app_109571,0.0015599660068502605
app_109572,0.0032237524994844615
app_109573,0.05611408148148317
app_109574,0.0067704857745212385
app_109575,0.01524072412318518
app_109576,0.025365451748208014
app_109577,0.0762688049764533
app_109578,0.01995511488658153
app_109579,0.01259782368333054
app_109580,0.005347253005251757
app_109581,0.009813946750607445
app_109582,0.007591001973605489
app_109583,0.028602791124210165
app_109584,0.005767027203566733
app_109585,0.025365451748208014
app_109586,0.0011982408676617737
app_109587,0.06972499152784956
app_109588,0.010576162456205919
app_109589,0.005914618133261246
app_109590,0.010051479129801899
app_109591,0.00344829240505278
app_109592,0.03917501917872058
app_109593,0.02233895866762953
app_109594,0.006534421493723529
app_109595,0.02438079942033636
app_109596,0.02014083648890056
app_109597,0.02179336743167062
app_109598,0.03442050666730108
app_109599,0.004671428803759483
app_109600,0.00887233228748326
app_109601,0.022666131259463537
app_109602,0.06418266020656965
app_109603,0.025365451748208014
app_109604,0.004629885515719201
app_109605,0.03876028342081314
app_109606,0.019085225332584093
app_109607,0.006282703282040105
app_109608,0.013550674600470013
app_109609,0.0046081523702387476
app_109610,0.01177690950018584
app_109611,0.025365451748208014
app_109612,0.006282696847576156
app_109613,0.04393351556906426
app_109614,0.025365451748208014
app_109615,0.007045350822865271
app_109616,0.006699022110345465
app_109617,0.011194697031489297
app_109618,0.025365451748208014
app_109619,0.02044518012712473
app_109620,0.00634424539750547
app_109621,0.0206719828945447
app_109622,0.010576162456205919
app_109623,0.02233895866762953
app_109624,0.007899902950553388
app_109625,0.054964198019489194
app_109626,0.004348365101328241
app_109627,0.02474781462535589
app_109628,0.00910044098648351
app_109629,0.012028633322702735
app_109630,0.0356770615844351
app_109631,0.0791400480729005
app_109632,0.022690011401582114
app_109633,0.01391328615388701
app_109634,0.025365451748208014
app_109635,0.01843513335688499
app_109636,0.007578402145353217
app_109637,0.04611773750366752
app_109638,0.00794552148915076
app_109639,0.02277563752043273
app_109640,0.0012190535566063941
app_109641,0.029955215381387554
app_109642,0.015067922339714991
app_109643,0.015026437081951973
app_109644,0.02818950512293298
app_109645,0.005874820609173108
app_109646,0.006288479157173844
app_109647,0.04795896334925899
app_109648,0.007194389579534996
app_109649,0.002982724971692697
app_109650,0.0072282053079220105
app_109651,0.0031466158675910703
app_109652,0.004782735296714645
app_109653,0.026866775980668233
app_109654,0.010576162456205919
app_109655,0.01652171877746435
app_109656,0.014971070126363818
app_109657,0.00920634389081978
app_109658,0.014455781123564757
app_109659,0.023683919337979847
app_109660,0.02474781462535589
app_109661,0.025365451748208014
app_109662,0.017460620392272346
app_109663,0.02842037746526553
app_109664,0.02474781462535589
app_109665,0.0037433647702648726
app_109666,0.03537714022783678
app_109667,0.010576162456205919
app_109668,0.04136545318458457
app_109669,0.008018621892138743
app_109670,0.0060466924917636925
app_109671,0.02179336743167062
app_109672,0.004934332719814379
app_109673,0.031237768272708966
app_109674,0.013942039494202009
app_109675,0.005603674890289343
app_109676,0.019572916303037306
app_109677,0.03537714022783678
app_109678,0.025365451748208014
app_109679,0.011902578099733784
app_109680,0.0019132784523930911
app_109681,0.006207768944516169
app_109682,0.007548476796476586
app_109683,0.013387468323134881
app_109684,0.011200013591671797
app_109685,0.05384780574317504
app_109686,0.016939165134945092
app_109687,0.015069334999975653
app_109688,0.00927382963237329
app_109689,0.02179336743167062
app_109690,0.025365451748208014
app_109691,0.007849736636537964
app_109692,0.008463020714009095
app_109693,0.024557790812420544
app_109694,0.025365451748208014
app_109695,0.006282696847576156
app_109696,0.04489017101038771
app_109697,0.02474781462535589
app_109698,0.012965940230400297
app_109699,0.01713618272694201
app_109700,0.02233895866762953
app_109701,0.0023360488386598385
app_109702,0.01643578293898044
app_109703,0.02474781462535589
app_109704,0.006391193175241837
app_109705,0.019228337548114125
app_109706,0.04715315519993335
app_109707,0.025365451748208014
app_109708,0.030864781182978425
app_109709,0.025365451748208014
app_109710,0.005261999659024102
app_109711,0.008064038817630882
app_109712,0.012317902168484334
app_109713,0.01333785677511405
app_109714,0.020592444767248794
app_109715,0.007648800948966699
app_109716,0.006560196366624971
app_109717,0.013681162957451577
app_109718,0.007899902950553388
app_109719,0.02894970778352189
app_109720,0.030864781182978425
app_109721,0.03687568720052556
app_109722,0.04562726658319791
app_109723,0.015262039166474787
app_109724,0.03312728283325149
app_109725,0.02447916325542036
app_109726,0.028041226586726812
app_109727,0.01422063605197329
app_109728,0.030902613120416044
app_109729,0.030117375769783253
app_109730,0.006972736473717977
app_109731,0.024627226528589154
app_109732,0.011405506461315058
app_109733,0.00880882124796135
app_109734,0.008216404529916285
app_109735,0.013550674600470013
app_109736,0.010576162456205919
app_109737,0.025365451748208014
app_109738,0.01426271135312798
app_109739,0.013040428428532242
app_109740,0.03585714043512141
app_109741,0.0334040763697508
app_109742,0.023177080739693587
app_109743,0.012774192061933797
app_109744,0.030864781182978425
app_109745,0.05642920533032354
app_109746,0.05978016177245062
app_109747,0.02233895866762953
app_109748,0.032706574369258425
app_109749,0.02474781462535589
app_109750,0.01284934659857675
app_109751,0.04211071961228566
app_109752,0.036615056413441066
app_109753,0.005588666076132465
app_109754,0.005270077737341271
app_109755,0.02233895866762953
app_109756,0.025365451748208014
app_109757,0.00794552148915076
app_109758,0.0062847148671576645
app_109759,0.02233895866762953
app_109760,0.03177546902840616
app_109761,0.03537714022783678
app_109762,0.015405287919126612
app_109763,0.010035274747478794
app_109764,0.02362940365951817
app_109765,0.009958263813846645
app_109766,0.015717540601560977
app_109767,0.021686855272698494
app_109768,0.07349312776207576
app_109769,0.01995511488658153
app_109770,0.0059591108480184125
app_109771,0.006345553921205383
app_109772,0.009042132711854821
app_109773,0.005581177059970906
app_109774,0.03197369493795167
app_109775,0.01431102055123205
app_109776,0.027963609421057512
app_109777,0.025365451748208014
app_109778,0.013221346912965497
app_109779,0.023724514413601693
app_109780,0.027360264594751053
app_109781,0.02474781462535589
app_109782,0.004782735296714645
app_109783,0.0038439060625902167
app_109784,0.06359590442996332
app_109785,0.022586636935270476
app_109786,0.002054494760119232
app_109787,0.022159490639357876
app_109788,0.0019505157878063142
app_109789,0.013938559350334792
app_109790,0.02225140057333601
app_109791,0.006879181655295128
app_109792,0.0043412477328091835
app_109793,0.01968135011494563
app_109794,0.00845912157602871
app_109795,0.025365451748208014
app_109796,0.0037736960233524723
app_109797,0.007899902950553388
app_109798,0.17232163830493252
app_109799,0.005428431604382831
app_109800,0.025365451748208014
app_109801,0.010576162456205919
app_109802,0.019509309887377417
app_109803,0.008662600880458603
app_109804,0.025162295089342226
app_109805,0.01353663015005917
app_109806,0.02474781462535589
app_109807,0.0012369985166686506
app_109808,0.030770418344453872
app_109809,0.01819926167368194
app_109810,0.007118986395677488
app_109811,0.020614933648763333
app_109812,0.006835051259674343
app_109813,0.0030662663691252146
app_109814,0.006942477569712397
app_109815,0.0031730219930272323
app_109816,0.0038439060625902167
app_109817,0.024446442914710775
app_109818,0.014428469829882589
app_109819,0.03177546902840616
app_109820,0.028879152028820684
app_109821,0.03604673806482046
app_109822,0.004163675170311711
app_109823,0.008771366576227827
app_109824,0.014958642767415197
app_109825,0.005907057932218264
app_109826,0.03177546902840616
app_109827,0.02179336743167062
app_109828,0.015626509824598775
app_109829,0.023967101017107764
app_109830,0.02474781462535589
app_109831,0.034946497926101376
app_109832,0.029630306792806326
app_109833,0.007893940958781402
app_109834,0.001380502840473096
app_109835,0.03537714022783678
app_109836,0.04458602351157537
app_109837,0.008313594544829142
app_109838,0.0013370544971381137
app_109839,0.08717194069882277
app_109840,0.0762688049764533
app_109841,0.020349013543088067
app_109842,0.054163152090875986
app_109843,0.006292273738777684
app_109844,0.02474781462535589
app_109845,0.01601607397113083
app_109846,0.020799076718800907
app_109847,0.004651182439545116
app_109848,0.009418240576063932
app_109849,0.009074472968470467
app_109850,0.007433857843141796
app_109851,0.33144091718425595
app_109852,0.010211960238515581
app_109853,0.022159490639357876
app_109854,0.0018435778888166072
app_109855,0.06619124850168466
app_109856,0.0083431476806266
app_109857,0.0474726572423644
app_109858,0.02233895866762953
app_109859,0.02179336743167062
app_109860,0.009209156666715566
app_109861,0.005815055420419741
app_109862,0.0068519292258500675
app_109863,0.0055545749593690855
app_109864,0.0053656349729630055
app_109865,0.0019272187788603819
app_109866,0.014205328082007074
app_109867,0.01765612943932587
app_109868,0.02635102492203256
app_109869,0.010576162456205919
app_109870,0.012494277989825197
app_109871,0.03160255777089294
app_109872,0.009586433082868957
app_109873,0.002355664269422565
app_109874,0.03391099453614297
app_109875,0.0058248895612364945
app_109876,0.010990460442740869
app_109877,0.028540495035283737
app_109878,0.006477678038221525
app_109879,0.029086219127384072
app_109880,0.002956330585030583
app_109881,0.0762688049764533
app_109882,0.0136663765985363
app_109883,0.0046867223308893645
app_109884,0.027666856453859603
app_109885,0.005270077737341271
app_109886,0.06601379945822966
app_109887,0.015026437081951973
app_109888,0.025365451748208014
app_109889,0.02233895866762953
app_109890,0.017530032547586425
app_109891,0.02896159322706445
app_109892,0.010892889447120616
app_109893,0.052537446922218095
app_109894,0.02065794615241206
app_109895,0.018661426486740452
app_109896,0.007537869432728556
app_109897,0.025365451748208014
app_109898,0.025471097819722163
app_109899,0.030978073420224468
app_109900,0.020799076718800907
app_109901,0.03755616212867319
app_109902,0.01892977092610044
app_109903,0.015737013422984978
app_109904,0.013564028442597693
app_109905,0.0011135010696190872
app_109906,0.00531917025714565
app_109907,0.02179336743167062
app_109908,0.00810055524870795
app_109909,0.026724706323806142
app_109910,0.013224211644857016
app_109911,0.01228391185178643
app_109912,0.011894457652098135
app_109913,0.02366550112007584
app_109914,0.02246787258531852
app_109915,0.0037622550514014377
app_109916,0.02474781462535589
app_109917,0.01634323736148786
app_109918,0.003353170224979472
app_109919,0.0038419088207946777
app_109920,0.025365451748208014
app_109921,0.002571360500248286
app_109922,0.019300460892510026
app_109923,0.009164196476502535
app_109924,0.0762688049764533
app_109925,0.00819566253388476
app_109926,0.025365451748208014
app_109927,0.010458017144934457
app_109928,0.027465332765442066
app_109929,0.01947183998914687
app_109930,0.005270077737341271
app_109931,0.0020679545599610197
app_109932,0.025365451748208014
